Fund Holdings as of,"17/Oct/2018"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Country,Market Currency
"ROST","ROSS STORES INC","Equity","0.14","96.96","29,752.00","2,884,753.92","2,884,753.92","Consumer Discretionary","US7782961038","NASDAQ","United States","USD"
"ETN","EATON PLC","Equity","0.14","79.81","36,072.00","2,878,906.32","2,878,906.32","Industrials","IE00B8KQN827","New York Stock Exchange Inc.","United States","USD"
"BAM.A","BROOKFIELD ASSET MANAGEMENT INC CL","Equity","0.14","42.77","66,918.00","2,862,290.28","2,862,290.28","Financials","CA1125851040","Toronto Stock Exchange","Canada","CAD"
"KMI","KINDER MORGAN INC","Equity","0.14","17.95","159,130.00","2,856,383.50","2,856,383.50","Energy","US49456B1017","New York Stock Exchange Inc.","United States","USD"
"AMAT","APPLIED MATERIAL INC","Equity","0.13","34.96","80,944.00","2,829,802.24","2,829,802.24","Information Technology","US0382221051","NASDAQ","United States","USD"
"MAR","MARRIOTT INTERNATIONAL INC CLASS A","Equity","0.13","117.96","23,974.00","2,827,973.04","2,827,973.04","Consumer Discretionary","US5719032022","NASDAQ","United States","USD"
"SYY","SYSCO CORP","Equity","0.13","70.38","40,126.00","2,824,067.88","2,824,067.88","Consumer Staples","US8718291078","New York Stock Exchange Inc.","United States","USD"
"TRP","TRANSCANADA CORP","Equity","0.13","40.29","69,758.00","2,810,490.73","2,810,490.73","Energy","CA89353D1078","Toronto Stock Exchange","Canada","CAD"
"CNQ","CANADIAN NATURAL RESOURCES LTD","Equity","0.13","28.69","97,142.00","2,787,224.99","2,787,224.99","Energy","CA1363851017","Toronto Stock Exchange","Canada","CAD"
"AFL","AFLAC INC","Equity","0.13","44.72","62,021.00","2,773,579.12","2,773,579.12","Financials","US0010551028","New York Stock Exchange Inc.","United States","USD"
"TRV","TRAVELERS COMPANIES INC","Equity","0.13","126.44","21,862.00","2,764,231.28","2,764,231.28","Financials","US89417E1091","New York Stock Exchange Inc.","United States","USD"
"HAL","HALLIBURTON","Equity","0.13","39.56","69,837.00","2,762,751.72","2,762,751.72","Energy","US4062161017","New York Stock Exchange Inc.","United States","USD"
"APC","ANADARKO PETROLEUM CORP","Equity","0.13","67.05","41,070.00","2,753,743.50","2,753,743.50","Energy","US0325111070","New York Stock Exchange Inc.","United States","USD"
"NOW","SERVICENOW INC","Equity","0.13","190.26","14,447.00","2,748,686.22","2,748,686.22","Information Technology","US81762P1021","New York Stock Exchange Inc.","United States","USD"
"APD","AIR PRODUCTS AND CHEMICALS INC","Equity","0.13","159.48","17,226.00","2,747,202.48","2,747,202.48","Materials","US0091581068","New York Stock Exchange Inc.","United States","USD"
"SHW","SHERWIN WILLIAMS","Equity","0.13","410.67","6,664.00","2,736,704.88","2,736,704.88","Materials","US8243481061","New York Stock Exchange Inc.","United States","USD"
"FIS","FIDELITY NATIONAL INFORMATION SERV","Equity","0.13","104.87","26,030.00","2,729,766.10","2,729,766.10","Information Technology","US31620M1062","New York Stock Exchange Inc.","United States","USD"
"KHC","KRAFT HEINZ","Equity","0.13","56.40","48,124.00","2,714,193.60","2,714,193.60","Consumer Staples","US5007541064","NASDAQ","United States","USD"
"TSLA","TESLA INC","Equity","0.13","271.78","9,919.00","2,695,785.82","2,695,785.82","Consumer Discretionary","US88160R1014","NASDAQ","United States","USD"
"EA","ELECTRONIC ARTS INC","Equity","0.13","108.79","24,608.00","2,677,104.32","2,677,104.32","Communication","US2855121099","NASDAQ","United States","USD"
"ALL","ALLSTATE CORP","Equity","0.13","95.75","27,867.00","2,668,265.25","2,668,265.25","Financials","US0200021014","New York Stock Exchange Inc.","United States","USD"
"LYB","LYONDELLBASELL INDUSTRIES NV CLASS","Equity","0.12","96.22","26,882.00","2,586,586.04","2,586,586.04","Materials","NL0009434992","New York Stock Exchange Inc.","United States","USD"
"EQIX","EQUINIX REIT INC","Equity","0.12","410.44","6,298.00","2,584,951.12","2,584,951.12","Real Estate","US29444U7000","NASDAQ","United States","USD"
"MFC","MANULIFE FINANCIAL CORP","Equity","0.12","15.83","162,760.00","2,577,174.15","2,577,174.15","Financials","CA56501R1064","Toronto Stock Exchange","Canada","CAD"
"FISV","FISERV INC","Equity","0.12","79.06","32,540.00","2,572,612.40","2,572,612.40","Information Technology","US3377381088","NASDAQ","United States","USD"
"F","F MOTOR","Equity","0.12","8.76","292,990.00","2,566,592.40","2,566,592.40","Consumer Discretionary","US3453708600","New York Stock Exchange Inc.","United States","USD"
"WMB","WILLIAMS INC","Equity","0.12","26.88","95,260.00","2,560,588.80","2,560,588.80","Energy","US9694571004","New York Stock Exchange Inc.","United States","USD"
"JCI","JOHNSON CONTROLS INTERNATIONAL PLC","Equity","0.12","33.86","74,005.00","2,505,809.30","2,505,809.30","Industrials","IE00BY7QL619","New York Stock Exchange Inc.","United States","USD"
"DG","DOLLAR GENERAL CORP","Equity","0.12","109.77","22,735.00","2,495,620.95","2,495,620.95","Consumer Discretionary","US2566771059","New York Stock Exchange Inc.","United States","USD"
"ADSK","AUTODESK INC","Equity","0.12","141.77","17,596.00","2,494,584.92","2,494,584.92","Information Technology","US0527691069","NASDAQ","United States","USD"
"REGN","REGENERON PHARMACEUTICALS INC","Equity","0.12","399.06","6,245.00","2,492,129.70","2,492,129.70","Health Care","US75886F1075","NASDAQ","United States","USD"
"EW","EDWARDS LIFESCIENCES CORP","Equity","0.12","148.63","16,735.00","2,487,323.05","2,487,323.05","Health Care","US28176E1082","New York Stock Exchange Inc.","United States","USD"
"ADI","ANALOG DEVICES INC","Equity","0.12","85.25","29,019.00","2,473,869.75","2,473,869.75","Information Technology","US0326541051","NASDAQ","United States","USD"
"YUM","YUM BRANDS INC","Equity","0.12","91.36","27,022.00","2,468,729.92","2,468,729.92","Consumer Discretionary","US9884981013","New York Stock Exchange Inc.","United States","USD"
"EBAY","EBAY INC","Equity","0.12","32.02","76,804.00","2,459,264.08","2,459,264.08","Consumer Discretionary","US2786421030","NASDAQ","United States","USD"
"PSA","PUBLIC STORAGE REIT","Equity","0.12","198.13","12,356.00","2,448,094.28","2,448,094.28","Real Estate","US74460D1090","New York Stock Exchange Inc.","United States","USD"
"ROP","ROPER TECHNOLOGIES INC","Equity","0.11","284.32","8,489.00","2,413,592.48","2,413,592.48","Industrials","US7766961061","New York Stock Exchange Inc.","United States","USD"
"CXO","CONCHO RESOURCES INC","Equity","0.11","150.45","15,974.00","2,403,288.30","2,403,288.30","Energy","US20605P1012","New York Stock Exchange Inc.","United States","USD"
"VFC","VF CORP","Equity","0.11","89.28","26,891.00","2,400,828.48","2,400,828.48","Consumer Discretionary","US9182041080","New York Stock Exchange Inc.","United States","USD"
"STT","STATE STREET CORP","Equity","0.11","82.15","29,192.00","2,398,122.80","2,398,122.80","Financials","US8574771031","New York Stock Exchange Inc.","United States","USD"
"CP","CANADIAN PACIFIC RAILWAY LTD","Equity","0.11","206.42","11,528.00","2,379,625.30","2,379,625.30","Industrials","CA13645T1003","Toronto Stock Exchange","Canada","CAD"
"CNC","CENTENE CORP","Equity","0.11","145.36","16,170.00","2,350,471.20","2,350,471.20","Health Care","US15135B1017","New York Stock Exchange Inc.","United States","USD"
"SRE","SEMPRA ENERGY","Equity","0.11","115.30","20,346.00","2,345,893.80","2,345,893.80","Utilities","US8168511090","New York Stock Exchange Inc.","United States","USD"
"STI","SUNTRUST BANKS INC","Equity","0.11","62.42","37,431.00","2,336,443.02","2,336,443.02","Financials","US8679141031","New York Stock Exchange Inc.","United States","USD"
"EL","ESTEE LAUDER INC CLASS A","Equity","0.11","128.82","17,994.00","2,317,987.08","2,317,987.08","Consumer Staples","US5184391044","New York Stock Exchange Inc.","United States","USD"
"ORLY","OREILLY AUTOMOTIVE INC","Equity","0.11","334.78","6,865.00","2,298,264.70","2,298,264.70","Consumer Discretionary","US67103H1077","NASDAQ","United States","USD"
"ADM","ARCHER DANIELS MIDLAND","Equity","0.11","49.03","46,856.00","2,297,349.68","2,297,349.68","Consumer Staples","US0394831020","New York Stock Exchange Inc.","United States","USD"
"TEL","TE CONNECTIVITY LTD","Equity","0.11","79.55","28,876.00","2,297,085.80","2,297,085.80","Information Technology","CH0102993182","New York Stock Exchange Inc.","United States","USD"
"GLW","CORNING INC","Equity","0.11","32.39","70,452.00","2,281,940.28","2,281,940.28","Information Technology","US2193501051","New York Stock Exchange Inc.","United States","USD"
"WP","WORLDPAY INC CLASS A","Equity","0.11","96.66","23,593.00","2,280,499.38","2,280,499.38","Information Technology","US9815581098","New York Stock Exchange Inc.","United States","USD"
"PXD","PIONEER NATURAL RESOURCE","Equity","0.11","170.18","13,395.00","2,279,561.10","2,279,561.10","Energy","US7237871071","New York Stock Exchange Inc.","United States","USD"
"ALXN","ALEXION PHARMACEUTICALS INC","Equity","0.11","128.94","17,598.00","2,269,086.12","2,269,086.12","Health Care","US0153511094","NASDAQ","United States","USD"
"MCO","MOODYS CORP","Equity","0.11","161.83","14,009.00","2,267,076.47","2,267,076.47","Financials","US6153691059","New York Stock Exchange Inc.","United States","USD"
"MCK","MCKESSON CORP","Equity","0.11","135.04","16,784.00","2,266,511.36","2,266,511.36","Health Care","US58155Q1031","New York Stock Exchange Inc.","United States","USD"
"OKE","ONEOK INC","Equity","0.10","67.02","32,799.00","2,198,188.98","2,198,188.98","Energy","US6826801036","New York Stock Exchange Inc.","United States","USD"
"PEG","PUBLIC SERVICE ENTERPRISE GROUP IN","Equity","0.10","53.65","39,586.00","2,123,788.90","2,123,788.90","Utilities","US7445731067","New York Stock Exchange Inc.","United States","USD"
"DFS","DISCOVER FINANCIAL SERVICES","Equity","0.10","75.89","27,767.00","2,107,237.63","2,107,237.63","Financials","US2547091080","New York Stock Exchange Inc.","United States","USD"
"ALGN","ALIGN TECHNOLOGY INC","Equity","0.10","332.83","6,245.00","2,078,523.35","2,078,523.35","Health Care","US0162551016","NASDAQ","United States","USD"
"APH","AMPHENOL CORP CLASS A","Equity","0.10","85.83","24,123.00","2,070,477.09","2,070,477.09","Information Technology","US0320951017","New York Stock Exchange Inc.","United States","USD"
"GIS","GENERAL MILLS INC","Equity","0.10","44.06","46,512.00","2,049,318.72","2,049,318.72","Consumer Staples","US3703341046","New York Stock Exchange Inc.","United States","USD"
"AMD","ADVANCED MICRO DEVICES INC","Equity","0.10","27.30","74,791.00","2,041,794.30","2,041,794.30","Information Technology","US0079031078","NASDAQ","United States","USD"
"TROW","T ROWE PRICE GROUP INC","Equity","0.10","102.66","19,863.00","2,039,135.58","2,039,135.58","Financials","US74144T1088","NASDAQ","United States","USD"
"ZBH","ZIMMER BIOMET HOLDINGS INC","Equity","0.10","128.32","15,797.00","2,027,071.04","2,027,071.04","Health Care","US98956P1021","New York Stock Exchange Inc.","United States","USD"
"PCG","PG&E CORP","Equity","0.10","48.96","41,165.00","2,015,438.40","2,015,438.40","Utilities","US69331C1080","New York Stock Exchange Inc.","United States","USD"
"CCL","CARNIVAL CORP","Equity","0.10","59.00","34,135.00","2,013,965.00","2,013,965.00","Consumer Discretionary","PA1436583006","New York Stock Exchange Inc.","United States","USD"
"DXC","DXC TECHNOLOGY","Equity","0.09","89.47","22,414.00","2,005,380.58","2,005,380.58","Information Technology","US23355L1061","New York Stock Exchange Inc.","United States","USD"
"IR","INGERSOLL RAND PLC","Equity","0.09","97.52","20,290.00","1,978,680.80","1,978,680.80","Industrials","IE00B6330302","New York Stock Exchange Inc.","United States","USD"
"AVB","AVALONBAY COMMUNITIES REIT INC","Equity","0.09","176.00","11,167.00","1,965,392.00","1,965,392.00","Real Estate","US0534841012","New York Stock Exchange Inc.","United States","USD"
"FTV","FORTIVE CORP","Equity","0.09","80.22","24,176.00","1,939,398.72","1,939,398.72","Industrials","US34959J1088","New York Stock Exchange Inc.","United States","USD"
"XEL","XCEL ENERGY INC","Equity","0.09","48.24","39,921.00","1,925,789.04","1,925,789.04","Utilities","US98389B1008","NASDAQ","United States","USD"
"PPG","PPG INDUSTRIES INC","Equity","0.09","98.12","19,392.00","1,902,743.04","1,902,743.04","Materials","US6935061076","New York Stock Exchange Inc.","United States","USD"
"LRCX","LAM RESEARCH CORP","Equity","0.09","147.18","12,883.00","1,896,119.94","1,896,119.94","Information Technology","US5128071082","NASDAQ","United States","USD"
"WELL","WELLTOWER INC","Equity","0.09","63.39","29,909.00","1,895,931.51","1,895,931.51","Real Estate","US95040Q1040","New York Stock Exchange Inc.","United States","USD"
"CMI","CUMMINS INC","Equity","0.09","146.19","12,958.00","1,894,330.02","1,894,330.02","Industrials","US2310211063","New York Stock Exchange Inc.","United States","USD"
"HPE","HEWLETT PACKARD ENTERPRISE","Equity","0.09","15.52","121,941.00","1,892,524.32","1,892,524.32","Information Technology","US42824C1099","New York Stock Exchange Inc.","United States","USD"
"TMUS","T MOBILE US INC","Equity","0.09","69.08","27,301.00","1,885,953.08","1,885,953.08","Communication","US8725901040","NASDAQ","United States","USD"
"ED","CONSOLIDATED EDISON INC","Equity","0.09","76.11","24,701.00","1,879,993.11","1,879,993.11","Utilities","US2091151041","New York Stock Exchange Inc.","United States","USD"
"EQR","EQUITY RESIDENTIAL REIT","Equity","0.09","64.07","28,885.00","1,850,661.95","1,850,661.95","Real Estate","US29476L1070","New York Stock Exchange Inc.","United States","USD"
"MNST","MONSTER BEVERAGE CORP","Equity","0.09","52.63","35,161.00","1,850,523.43","1,850,523.43","Consumer Staples","US61174X1090","NASDAQ","United States","USD"
"DLR","DIGITAL REALTY TRUST REIT INC TRUS","Equity","0.09","110.93","16,367.00","1,815,591.31","1,815,591.31","Real Estate","US2538681030","New York Stock Exchange Inc.","United States","USD"
"LVS","LAS VEGAS SANDS CORP","Equity","0.09","57.36","31,605.00","1,812,862.80","1,812,862.80","Consumer Discretionary","US5178341070","New York Stock Exchange Inc.","United States","USD"
"COL","ROCKWELL COLLINS INC","Equity","0.09","133.59","13,562.00","1,811,747.58","1,811,747.58","Industrials","US7743411016","New York Stock Exchange Inc.","United States","USD"
"ROK","ROCKWELL AUTOMATION INC","Equity","0.09","171.52","10,548.00","1,809,192.96","1,809,192.96","Industrials","US7739031091","New York Stock Exchange Inc.","United States","USD"
"EIX","EDISON INTERNATIONAL","Equity","0.09","69.58","25,835.00","1,797,599.30","1,797,599.30","Utilities","US2810201077","New York Stock Exchange Inc.","United States","USD"
"SQ","SQUARE INC CLASS A","Equity","0.08","78.05","23,018.00","1,796,554.90","1,796,554.90","Information Technology","US8522341036","New York Stock Exchange Inc.","United States","USD"
"MTB","M&T BANK CORP","Equity","0.08","161.90","11,082.00","1,794,175.80","1,794,175.80","Financials","US55261F1049","New York Stock Exchange Inc.","United States","USD"
"NTAP","NETAPP INC","Equity","0.08","79.07","22,648.00","1,790,777.36","1,790,777.36","Information Technology","US64110D1046","NASDAQ","United States","USD"
"SLF","SUN LIFE FINANCIAL INC","Equity","0.08","37.33","47,868.00","1,786,836.41","1,786,836.41","Financials","CA8667961053","Toronto Stock Exchange","Canada","CAD"
"KR","KROGER","Equity","0.08","27.29","65,268.00","1,781,163.72","1,781,163.72","Consumer Staples","US5010441013","New York Stock Exchange Inc.","United States","USD"
"RHT","RED HAT INC","Equity","0.08","124.84","14,163.00","1,768,108.92","1,768,108.92","Information Technology","US7565771026","New York Stock Exchange Inc.","United States","USD"
"WY","WEYERHAEUSER REIT","Equity","0.08","28.31","61,748.00","1,748,085.88","1,748,085.88","Real Estate","US9621661043","New York Stock Exchange Inc.","United States","USD"
"IQV","IQVIA HOLDINGS INC","Equity","0.08","129.38","13,462.00","1,741,713.56","1,741,713.56","Health Care","US46266C1053","New York Stock Exchange Inc.","United States","USD"
"PCAR","PACCAR INC","Equity","0.08","61.74","28,128.00","1,736,622.72","1,736,622.72","Industrials","US6937181088","NASDAQ","United States","USD"
"SYF","SYNCHRONY FINANCIAL","Equity","0.08","30.07","57,694.00","1,734,858.58","1,734,858.58","Financials","US87165B1035","New York Stock Exchange Inc.","United States","USD"
"WEC","WEC ENERGY GROUP INC","Equity","0.08","69.26","24,852.00","1,721,249.52","1,721,249.52","Utilities","US92939U1060","New York Stock Exchange Inc.","United States","USD"
"PH","PARKER-HANNIFIN CORP","Equity","0.08","162.54","10,548.00","1,714,471.92","1,714,471.92","Industrials","US7010941042","New York Stock Exchange Inc.","United States","USD"
"A","AGILENT TECHNOLOGIES INC","Equity","0.08","67.20","25,416.00","1,707,955.20","1,707,955.20","Health Care","US00846U1016","New York Stock Exchange Inc.","United States","USD"
"INFO","IHS MARKIT LTD","Equity","0.08","52.57","32,450.00","1,705,896.50","1,705,896.50","Industrials","BMG475671050","NASDAQ","United States","USD"
"PAYX","PAYCHEX INC","Equity","0.08","68.89","24,714.00","1,702,547.46","1,702,547.46","Information Technology","US7043261079","NASDAQ","United States","USD"
"PPL","PPL CORP","Equity","0.08","30.90","55,024.00","1,700,241.60","1,700,241.60","Utilities","US69351T1060","New York Stock Exchange Inc.","United States","USD"
"HLT","HILTON WORLDWIDE HOLDINGS INC","Equity","0.08","74.52","22,760.00","1,696,075.20","1,696,075.20","Consumer Discretionary","US43300A2033","New York Stock Exchange Inc.","United States","USD"
"CAD","CAD CASH","Cash","0.08","76.90","2,201,633.00","1,693,107.89","1,693,107.89","Cash and/or Derivatives","-","-","Canada","CAD"
"FOX","TWENTY-FIRST CENTURY FOX INC CLASS","Equity","0.08","45.46","37,155.00","1,689,066.30","1,689,066.30","Communication","US90130A2006","NASDAQ","United States","USD"
"AMP","AMERIPRISE FINANCE INC","Equity","0.08","138.37","11,997.00","1,660,024.89","1,660,024.89","Financials","US03076C1062","New York Stock Exchange Inc.","United States","USD"
"WCN","WASTE CONNECTIONS INC","Equity","0.08","77.46","21,328.00","1,652,066.88","1,652,066.88","Industrials","CA94106B1013","New York Stock Exchange Inc.","United States","USD"
"MSI","MOTOROLA SOLUTIONS INC","Equity","0.08","123.56","13,313.00","1,644,954.28","1,644,954.28","Information Technology","US6200763075","New York Stock Exchange Inc.","United States","USD"
"RCL","ROYAL CARIBBEAN CRUISES LTD","Equity","0.08","120.59","13,584.00","1,638,094.56","1,638,094.56","Consumer Discretionary","LR0008862868","New York Stock Exchange Inc.","United States","USD"
"CTL","CENTURYLINK INC","Equity","0.08","21.15","77,368.00","1,636,333.20","1,636,333.20","Communication","US1567001060","New York Stock Exchange Inc.","United States","USD"
"HRS","HARRIS CORP","Equity","0.08","171.57","9,480.00","1,626,483.60","1,626,483.60","Industrials","US4138751056","New York Stock Exchange Inc.","United States","USD"
"TWTR","TWITTER INC","Equity","0.08","29.55","54,896.00","1,622,176.80","1,622,176.80","Communication","US90184L1026","New York Stock Exchange Inc.","United States","USD"
"WDAY","WORKDAY INC CLASS A","Equity","0.08","137.25","11,739.00","1,611,177.75","1,611,177.75","Information Technology","US98138H1014","NASDAQ","United States","USD"
"NTRS","NORTHERN TRUST CORP TRUST","Equity","0.08","94.21","17,080.00","1,609,106.80","1,609,106.80","Financials","US6658591044","NASDAQ","United States","USD"
"APTV","APTIV PLC","Equity","0.08","73.98","21,683.00","1,604,108.34","1,604,108.34","Consumer Discretionary","JE00B783TY65","New York Stock Exchange Inc.","United States","USD"
"DVMT","DELL TECHNOLOGIES CLASS V INC","Equity","0.08","95.10","16,816.00","1,599,201.60","1,599,201.60","Information Technology","US24703L1035","New York Stock Exchange Inc.","United States","USD"
"IDXX","IDEXX LABORATORIES INC","Equity","0.08","228.49","6,998.00","1,598,973.02","1,598,973.02","Health Care","US45168D1046","NASDAQ","United States","USD"
"BBY","BEST BUY INC","Equity","0.08","73.83","21,634.00","1,597,238.22","1,597,238.22","Consumer Discretionary","US0865161014","New York Stock Exchange Inc.","United States","USD"
"KEY","KEYCORP","Equity","0.08","18.74","84,830.00","1,589,714.20","1,589,714.20","Financials","US4932671088","New York Stock Exchange Inc.","United States","USD"
"CBS","CBS CORP CLASS B","Equity","0.08","55.86","28,430.00","1,588,099.80","1,588,099.80","Communication","US1248572026","New York Stock Exchange Inc.","United States","USD"
"PANW","PALO ALTO NETWORKS INC","Equity","0.08","206.05","7,697.00","1,585,966.85","1,585,966.85","Information Technology","US6974351057","New York Stock Exchange Inc.","United States","USD"
"ATD.B","ALIMENTATION COUCHE TARD SUB VOTIN","Equity","0.07","47.66","33,249.00","1,584,527.65","1,584,527.65","Consumer Staples","CA01626P4033","Toronto Stock Exchange","Canada","CAD"
"XLNX","XILINX INC","Equity","0.07","77.72","20,354.00","1,581,912.88","1,581,912.88","Information Technology","US9839191015","NASDAQ","United States","USD"
"DLTR","DOLLAR TREE INC","Equity","0.07","85.30","18,376.00","1,567,472.80","1,567,472.80","Consumer Discretionary","US2567461080","NASDAQ","United States","USD"
"DTE","DTE ENERGY","Equity","0.07","111.29","14,018.00","1,560,063.22","1,560,063.22","Utilities","US2333311072","New York Stock Exchange Inc.","United States","USD"
"RF","REGIONS FINANCIAL CORP","Equity","0.07","17.33","89,675.00","1,554,067.75","1,554,067.75","Financials","US7591EP1005","New York Stock Exchange Inc.","United States","USD"
"FITB","FIFTH THIRD BANCORP","Equity","0.07","27.03","57,434.00","1,552,441.02","1,552,441.02","Financials","US3167731005","NASDAQ","United States","USD"
"ES","EVERSOURCE ENERGY","Equity","0.07","62.49","24,808.00","1,550,251.92","1,550,251.92","Utilities","US30040W1080","New York Stock Exchange Inc.","United States","USD"
"FE","FIRSTENERGY CORP","Equity","0.07","37.92","40,763.00","1,545,732.96","1,545,732.96","Utilities","US3379321074","New York Stock Exchange Inc.","United States","USD"
"FLT","FLEETCOR TECHNOLOGIES INC","Equity","0.07","212.89","7,240.00","1,541,323.60","1,541,323.60","Information Technology","US3390411052","New York Stock Exchange Inc.","United States","USD"
"VTR","VENTAS REIT INC","Equity","0.07","55.34","27,780.00","1,537,345.20","1,537,345.20","Real Estate","US92276F1003","New York Stock Exchange Inc.","United States","USD"
"MRO","MARATHON OIL CORP","Equity","0.07","20.89","72,160.00","1,507,422.40","1,507,422.40","Energy","US5658491064","New York Stock Exchange Inc.","United States","USD"
"CERN","CERNER CORP","Equity","0.07","64.23","23,419.00","1,504,202.37","1,504,202.37","Health Care","US1567821046","NASDAQ","United States","USD"
"AZO","AUTOZONE INC","Equity","0.07","714.71","2,094.00","1,496,602.74","1,496,602.74","Consumer Discretionary","US0533321024","New York Stock Exchange Inc.","United States","USD"
"SWK","STANLEY BLACK & DECKER INC","Equity","0.07","123.57","12,072.00","1,491,737.04","1,491,737.04","Industrials","US8545021011","New York Stock Exchange Inc.","United States","USD"
"NUE","NUCOR CORP","Equity","0.07","59.09","25,172.00","1,487,413.48","1,487,413.48","Materials","US6703461052","New York Stock Exchange Inc.","United States","USD"
"CLX","CLOROX","Equity","0.07","149.43","9,906.00","1,480,253.58","1,480,253.58","Consumer Staples","US1890541097","New York Stock Exchange Inc.","United States","USD"
"RCI.B","ROGERS COMMUNICATIONS NON-VOTING I","Equity","0.07","51.59","28,441.00","1,467,379.31","1,467,379.31","Communication","CA7751092007","Toronto Stock Exchange","Canada","CAD"
"CFG","CITIZENS FINANCIAL GROUP INC","Equity","0.07","35.89","40,871.00","1,466,860.19","1,466,860.19","Financials","US1746101054","New York Stock Exchange Inc.","United States","USD"
"DVN","DEVON ENERGY CORP","Equity","0.07","36.00","40,414.00","1,454,904.00","1,454,904.00","Energy","US25179M1036","New York Stock Exchange Inc.","United States","USD"
"GPN","GLOBAL PAYMENTS INC","Equity","0.07","119.89","12,105.00","1,451,268.45","1,451,268.45","Information Technology","US37940X1028","New York Stock Exchange Inc.","United States","USD"
"SBAC","SBA COMMUNICATIONS REIT CORP CLASS","Equity","0.07","152.34","9,509.00","1,448,601.06","1,448,601.06","Real Estate","US78410G1040","NASDAQ","United States","USD"
"TSN","TYSON FOODS INC CLASS A","Equity","0.07","61.97","23,303.00","1,444,086.91","1,444,086.91","Consumer Staples","US9024941034","New York Stock Exchange Inc.","United States","USD"
"BMRN","BIOMARIN PHARMACEUTICAL INC","Equity","0.07","106.07","13,555.00","1,437,778.85","1,437,778.85","Health Care","US09061G1013","NASDAQ","United States","USD"
"VRSK","VERISK ANALYTICS INC","Equity","0.07","117.08","12,270.00","1,436,571.60","1,436,571.60","Industrials","US92345Y1064","NASDAQ","United States","USD"
"WLTW","WILLIS TOWERS WATSON PLC","Equity","0.07","139.83","10,260.00","1,434,655.80","1,434,655.80","Financials","IE00BDB6Q211","NASDAQ","United States","USD"
"LH","LABORATORY CORPORATION OF AMERICA","Equity","0.07","174.09","8,208.00","1,428,930.72","1,428,930.72","Health Care","US50540R4092","New York Stock Exchange Inc.","United States","USD"
"K","KELLOGG","Equity","0.07","69.65","20,472.00","1,425,874.80","1,425,874.80","Consumer Staples","US4878361082","New York Stock Exchange Inc.","United States","USD"
"OMC","OMNICOM GROUP INC","Equity","0.07","75.69","18,726.00","1,417,370.94","1,417,370.94","Communication","US6819191064","New York Stock Exchange Inc.","United States","USD"
"HES","HESS CORP","Equity","0.07","64.78","21,825.00","1,413,823.50","1,413,823.50","Energy","US42809H1077","New York Stock Exchange Inc.","United States","USD"
"BXP","BOSTON PROPERTIES REIT INC","Equity","0.07","117.52","11,997.00","1,409,887.44","1,409,887.44","Real Estate","US1011211018","New York Stock Exchange Inc.","United States","USD"
"CTAS","CINTAS CORP","Equity","0.07","186.20","7,570.00","1,409,534.00","1,409,534.00","Industrials","US1729081059","NASDAQ","United States","USD"
"NEM","NEWMONT MINING CORP","Equity","0.07","32.11","43,491.00","1,396,496.01","1,396,496.01","Materials","US6516391066","New York Stock Exchange Inc.","United States","USD"
"MG","MAGNA INTERNATIONAL INC","Equity","0.07","49.08","28,443.00","1,395,956.67","1,395,956.67","Consumer Discretionary","CA5592224011","Toronto Stock Exchange","Canada","CAD"
"LLL","L3 TECHNOLOGIES INC","Equity","0.07","220.16","6,332.00","1,394,053.12","1,394,053.12","Industrials","US5024131071","New York Stock Exchange Inc.","United States","USD"
"FCX","FREEPORT MCMORAN INC","Equity","0.07","12.40","112,343.00","1,393,053.20","1,393,053.20","Materials","US35671D8570","New York Stock Exchange Inc.","United States","USD"
"CAH","CARDINAL HEALTH INC","Equity","0.07","53.52","25,835.00","1,382,689.20","1,382,689.20","Health Care","US14149Y1082","New York Stock Exchange Inc.","United States","USD"
"RSG","REPUBLIC SERVICES INC","Equity","0.06","71.96","19,045.00","1,370,478.20","1,370,478.20","Industrials","US7607591002","New York Stock Exchange Inc.","United States","USD"
"PPL","PEMBINA PIPELINE CORP","Equity","0.06","34.36","39,855.00","1,369,417.00","1,369,417.00","Energy","CA7063271034","Toronto Stock Exchange","Canada","CAD"
"MYL","MYLAN NV","Equity","0.06","33.02","41,119.00","1,357,749.38","1,357,749.38","Health Care","NL0011031208","NASDAQ","United States","USD"
"TXT","TEXTRON INC","Equity","0.06","64.78","20,907.00","1,354,355.46","1,354,355.46","Industrials","US8832031012","New York Stock Exchange Inc.","United States","USD"
"IP","INTERNATIONAL PAPER","Equity","0.06","43.20","30,929.00","1,336,132.80","1,336,132.80","Materials","US4601461035","New York Stock Exchange Inc.","United States","USD"
"AME","AMETEK INC","Equity","0.06","73.31","18,107.00","1,327,424.17","1,327,424.17","Industrials","US0311001004","New York Stock Exchange Inc.","United States","USD"
"HIG","HARTFORD FINANCIAL SERVICES GROUP","Equity","0.06","46.76","28,221.00","1,319,613.96","1,319,613.96","Financials","US4165151048","New York Stock Exchange Inc.","United States","USD"
"NA","NATIONAL BANK OF CANADA","Equity","0.06","47.36","27,683.00","1,311,182.35","1,311,182.35","Financials","CA6330671034","Toronto Stock Exchange","Canada","CAD"
"ABMD","ABIOMED INC","Equity","0.06","389.79","3,360.00","1,309,694.40","1,309,694.40","Health Care","US0036541003","NASDAQ","United States","USD"
